DateTime;UpDn;Depth;SPMax
2021-03-10 09:18:22.669;Dn;0.000;431.43
2021-03-10 09:18:30.736;Dn;0.000;432.07
2021-03-10 09:18:31.571;Dn;0.005;429.77
2021-03-10 09:18:31.673;Dn;0.009;428.27
2021-03-10 09:18:32.000;Dn;0.018;425.03
2021-03-10 09:18:32.372;Dn;0.026;422
2021-03-10 09:18:32.621;Dn;0.034;418.93
2021-03-10 09:18:32.944;Dn;0.042;415.9
2021-03-10 09:18:33.203;Dn;0.047;414.13
2021-03-10 09:18:33.321;Dn;0.050;412.8
2021-03-10 09:18:33.672;Dn;0.059;409.63
2021-03-10 09:18:34.021;Dn;0.065;407.17
2021-03-10 09:18:34.022;Dn;0.067;406.37
2021-03-10 09:18:34.366;Dn;0.075;403.33
2021-03-10 09:18:34.814;Dn;0.083;400.6
2021-03-10 09:18:34.853;Dn;0.083;400.3
2021-03-10 09:18:35.204;Dn;0.092;397.23
2021-03-10 09:18:35.602;Dn;0.098;395.03
2021-03-10 09:18:35.670;Dn;0.100;394.07
2021-03-10 09:18:36.048;Dn;0.108;391
2021-03-10 09:18:36.447;Dn;0.114;388.97
2021-03-10 09:18:36.519;Dn;0.117;387.9
2021-03-10 09:18:36.943;Dn;0.125;384.87
2021-03-10 09:18:37.268;Dn;0.132;382.07
2021-03-10 09:18:37.269;Dn;0.134;381.47
2021-03-10 09:18:37.423;Dn;0.142;378.43
2021-03-10 09:18:37.680;Dn;0.150;375.37
2021-03-10 09:18:38.082;Dn;0.158;372.5
2021-03-10 09:18:38.773;Dn;0.170;367.87
2021-03-10 09:18:38.849;Dn;0.183;362.9
2021-03-10 09:18:38.976;Dn;0.189;360.63
2021-03-10 09:18:39.250;Dn;0.197;357.57
2021-03-10 09:18:39.498;Dn;0.206;354.5
2021-03-10 09:18:39.713;Dn;0.210;352.83
2021-03-10 09:18:39.765;Dn;0.214;351.23
2021-03-10 09:18:40.032;Dn;0.223;348
2021-03-10 09:18:40.301;Dn;0.231;344.97
2021-03-10 09:18:40.497;Dn;0.237;342.9
2021-03-10 09:18:40.509;Dn;0.239;341.93
2021-03-10 09:18:40.703;Dn;0.247;338.87
2021-03-10 09:18:40.925;Dn;0.256;335.8
2021-03-10 09:18:41.130;Dn;0.264;332.77
2021-03-10 09:18:41.345;Dn;0.269;330.93
2021-03-10 09:18:41.381;Dn;0.272;329.6
2021-03-10 09:18:41.567;Dn;0.280;326.57
2021-03-10 09:18:41.813;Dn;0.288;323.53
2021-03-10 09:18:42.045;Dn;0.297;320.4
2021-03-10 09:18:42.111;Dn;0.298;320
2021-03-10 09:18:42.223;Dn;0.305;317.37
2021-03-10 09:18:42.462;Dn;0.313;314.13
2021-03-10 09:18:42.688;Dn;0.322;311.03
2021-03-10 09:18:42.937;Dn;0.328;308.53
2021-03-10 09:18:42.979;Dn;0.330;307.9
2021-03-10 09:18:43.152;Dn;0.338;304.8
2021-03-10 09:18:43.390;Dn;0.347;301.63
2021-03-10 09:18:43.590;Dn;0.355;298.57
2021-03-10 09:18:43.757;Dn;0.359;297.17
2021-03-10 09:18:43.795;Dn;0.363;295.33
2021-03-10 09:18:43.994;Dn;0.372;292.2
2021-03-10 09:18:44.207;Dn;0.380;289.03
2021-03-10 09:18:44.400;Dn;0.388;286
2021-03-10 09:18:44.570;Dn;0.392;284.6
2021-03-10 09:18:44.628;Dn;0.397;282.9
2021-03-10 09:18:44.830;Dn;0.405;279.87
2021-03-10 09:18:45.027;Dn;0.413;276.83
2021-03-10 09:18:45.210;Dn;0.421;273.8
2021-03-10 09:18:45.358;Dn;0.425;272.13
2021-03-10 09:18:45.427;Dn;0.430;270.43
2021-03-10 09:18:45.616;Dn;0.438;267.23
2021-03-10 09:18:45.826;Dn;0.447;264.07
2021-03-10 09:18:46.045;Dn;0.455;260.93
2021-03-10 09:18:46.196;Dn;0.459;259.67
2021-03-10 09:18:46.878;Dn;0.473;254.13
2021-03-10 09:18:47.008;Dn;0.492;247.23
2021-03-10 09:18:47.042;Dn;0.497;245.33
2021-03-10 09:18:47.232;Dn;0.505;242.13
2021-03-10 09:18:47.441;Dn;0.514;239
2021-03-10 09:18:47.615;Dn;0.522;235.97
2021-03-10 09:18:47.807;Dn;0.527;234
2021-03-10 09:18:47.845;Dn;0.530;232.83
2021-03-10 09:18:48.016;Dn;0.539;229.67
2021-03-10 09:18:48.222;Dn;0.547;226.47
2021-03-10 09:18:48.406;Dn;0.555;223.43
2021-03-10 09:18:48.606;Dn;0.562;221.07
2021-03-10 09:18:48.673;Dn;0.563;220.37
2021-03-10 09:18:48.773;Dn;0.572;217.2
2021-03-10 09:18:48.989;Dn;0.580;214
2021-03-10 09:18:49.184;Dn;0.589;210.93
2021-03-10 09:18:49.472;Dn;0.597;207.87
2021-03-10 09:18:49.589;Dn;0.605;204.83
2021-03-10 09:18:49.776;Dn;0.613;201.77
2021-03-10 09:18:49.988;Dn;0.621;198.63
2021-03-10 09:18:50.256;Dn;0.629;195.87
2021-03-10 09:18:50.261;Dn;0.631;195
2021-03-10 09:18:50.448;Dn;0.639;191.97
2021-03-10 09:18:51.056;Dn;0.647;189.03
2021-03-10 09:18:51.854;Dn;0.647;189
2021-03-10 09:18:52.302;Dn;0.656;185.77
2021-03-10 09:18:52.480;Dn;0.664;182.67
2021-03-10 09:18:52.702;Dn;0.667;181.6
2021-03-10 09:18:53.488;Dn;0.668;181.07
2021-03-10 09:19:48.181;Dn;0.669;696.67
2021-03-10 09:19:48.671;Dn;0.675;634.23
2021-03-10 09:19:48.697;Dn;0.677;633.3
2021-03-10 09:19:48.918;Dn;0.685;630.27
2021-03-10 09:19:49.136;Dn;0.693;627.23
2021-03-10 09:19:49.359;Dn;0.702;624.07
2021-03-10 09:19:49.463;Dn;0.704;623.03
2021-03-10 09:19:49.630;Dn;0.710;621.03
2021-03-10 09:19:49.834;Dn;0.718;617.97
2021-03-10 09:19:50.046;Dn;0.726;614.9
2021-03-10 09:19:50.303;Dn;0.734;611.93
2021-03-10 09:19:50.362;Dn;0.735;611.53
2021-03-10 09:19:50.446;Dn;0.743;608.43
2021-03-10 09:19:50.656;Dn;0.752;605.3
2021-03-10 09:19:50.894;Dn;0.760;602.1
2021-03-10 09:19:51.112;Dn;0.766;599.9
2021-03-10 09:19:51.806;Dn;0.774;596.8
2021-03-10 09:19:51.939;Dn;0.796;588.7
2021-03-10 09:19:51.978;Dn;0.801;586.83
2021-03-10 09:19:52.190;Dn;0.809;583.8
2021-03-10 09:19:52.409;Dn;0.817;580.63
2021-03-10 09:19:52.610;Dn;0.826;577.53
2021-03-10 09:19:52.711;Dn;0.828;576.63
2021-03-10 09:19:52.848;Dn;0.834;574.5
2021-03-10 09:19:53.088;Dn;0.843;571.1
2021-03-10 09:19:53.310;Dn;0.851;567.97
2021-03-10 09:19:53.559;Dn;0.858;565.6
2021-03-10 09:19:53.583;Dn;0.860;564.63
2021-03-10 09:19:53.758;Dn;0.868;561.6
2021-03-10 09:19:53.968;Dn;0.876;558.57
2021-03-10 09:19:54.192;Dn;0.885;555.27
2021-03-10 09:19:54.367;Dn;0.889;553.93
2021-03-10 09:19:54.459;Dn;0.894;552.13
2021-03-10 09:19:54.691;Dn;0.902;549
2021-03-10 09:19:54.943;Dn;0.910;545.97
2021-03-10 09:19:55.144;Dn;0.915;543.97
2021-03-10 09:19:55.207;Dn;0.918;542.77
2021-03-10 09:19:55.407;Dn;0.927;539.6
2021-03-10 09:19:55.652;Dn;0.935;536.43
2021-03-10 09:19:55.890;Dn;0.944;533.33
2021-03-10 09:19:55.974;Dn;0.945;532.97
2021-03-10 09:19:56.191;Dn;0.952;530.3
2021-03-10 09:19:56.388;Dn;0.960;527.17
2021-03-10 09:19:56.648;Dn;0.968;524.1
2021-03-10 09:19:56.798;Dn;0.971;522.9
2021-03-10 09:19:56.857;Dn;0.976;521.07
2021-03-10 09:19:57.072;Dn;0.984;518.03
2021-03-10 09:19:57.306;Dn;0.993;514.93
2021-03-10 09:19:57.504;Dn;1.001;511.87
2021-03-10 09:19:57.613;Dn;1.003;511.13
2021-03-10 09:19:57.751;Dn;1.009;508.83
2021-03-10 09:19:57.971;Dn;1.017;505.8
2021-03-10 09:19:58.208;Dn;1.025;502.77
2021-03-10 09:19:58.388;Dn;1.030;501
2021-03-10 09:19:58.455;Dn;1.033;499.73
2021-03-10 09:19:58.671;Dn;1.041;496.67
2021-03-10 09:19:58.955;Dn;1.050;493.63
2021-03-10 09:19:59.236;Dn;1.057;490.87
2021-03-10 09:19:59.919;Dn;1.069;486.33
2021-03-10 09:20:00.046;Dn;1.082;481.33
2021-03-10 09:20:00.119;Dn;1.088;479.13
2021-03-10 09:20:00.402;Dn;1.096;476.07
2021-03-10 09:20:00.640;Dn;1.105;473
2021-03-10 09:20:00.873;Dn;1.109;471.23
2021-03-10 09:20:00.936;Dn;1.113;469.93
2021-03-10 09:20:01.185;Dn;1.121;466.9
2021-03-10 09:20:01.454;Dn;1.129;463.87
2021-03-10 09:20:01.634;Dn;1.134;461.87
2021-03-10 09:20:01.704;Dn;1.137;460.8
2021-03-10 09:20:01.950;Dn;1.146;457.53
2021-03-10 09:20:02.184;Dn;1.154;454.5
2021-03-10 09:20:02.484;Dn;1.161;451.97
2021-03-10 09:20:02.519;Dn;1.162;451.37
2021-03-10 09:20:02.735;Dn;1.170;448.33
2021-03-10 09:20:02.964;Dn;1.179;445.13
2021-03-10 09:20:03.315;Dn;1.187;442.07
2021-03-10 09:20:03.465;Dn;1.195;438.97
2021-03-10 09:20:03.711;Dn;1.204;435.9
2021-03-10 09:20:03.983;Dn;1.212;432.8
2021-03-10 09:20:04.131;Dn;1.215;431.77
2021-03-10 09:20:04.248;Dn;1.220;429.73
2021-03-10 09:20:04.481;Dn;1.228;426.7
2021-03-10 09:20:04.752;Dn;1.236;423.57
2021-03-10 09:20:04.948;Dn;1.240;422.17
2021-03-10 09:20:04.969;Dn;1.245;420.4
2021-03-10 09:20:05.230;Dn;1.253;417.33
2021-03-10 09:20:05.472;Dn;1.261;414.27
2021-03-10 09:20:05.731;Dn;1.267;412.03
2021-03-10 09:20:05.750;Dn;1.269;411.2
2021-03-10 09:20:06.000;Dn;1.278;408.03
2021-03-10 09:20:06.246;Dn;1.286;404.93
2021-03-10 09:20:06.549;Dn;1.293;402.17
2021-03-10 09:20:06.598;Dn;1.295;401.5
2021-03-10 09:20:06.746;Dn;1.304;398.4
2021-03-10 09:20:07.008;Dn;1.312;395.23
2021-03-10 09:20:07.261;Dn;1.320;392.07
2021-03-10 09:20:07.346;Dn;1.322;391.4
2021-03-10 09:20:08.046;Dn;1.344;383.13
2021-03-10 09:20:08.194;Dn;1.350;380.97
2021-03-10 09:20:08.194;Dn;1.352;380.07
2021-03-10 09:20:08.393;Dn;1.361;377.03
2021-03-10 09:20:08.620;Dn;1.369;374
2021-03-10 09:20:08.878;Dn;1.377;370.9
2021-03-10 09:20:08.961;Dn;1.379;370.03
2021-03-10 09:20:09.119;Dn;1.385;367.77
2021-03-10 09:20:09.360;Dn;1.394;364.67
2021-03-10 09:20:09.584;Dn;1.402;361.47
2021-03-10 09:20:09.791;Dn;1.406;359.87
2021-03-10 09:20:09.827;Dn;1.411;358.27
2021-03-10 09:20:10.047;Dn;1.419;355.03
2021-03-10 09:20:10.282;Dn;1.427;352
2021-03-10 09:20:10.525;Dn;1.435;348.97
2021-03-10 09:20:10.609;Dn;1.436;348.67
2021-03-10 09:20:10.782;Dn;1.444;345.73
2021-03-10 09:20:10.999;Dn;1.452;342.67
2021-03-10 09:20:11.232;Dn;1.460;339.63
2021-03-10 09:20:11.430;Dn;1.465;337.97
2021-03-10 09:20:11.475;Dn;1.468;336.6
2021-03-10 09:20:11.664;Dn;1.477;333.53
2021-03-10 09:20:11.919;Dn;1.485;330.33
2021-03-10 09:20:12.144;Dn;1.493;327.3
2021-03-10 09:20:12.241;Dn;1.494;327.1
2021-03-10 09:20:12.407;Dn;1.501;324.27
2021-03-10 09:20:12.623;Dn;1.510;321.13
2021-03-10 09:20:12.873;Dn;1.518;318.1
2021-03-10 09:20:13.038;Dn;1.522;316.6
2021-03-10 09:20:13.090;Dn;1.526;315.07
2021-03-10 09:20:13.340;Dn;1.534;312
2021-03-10 09:20:13.568;Dn;1.543;308.8
2021-03-10 09:20:13.860;Dn;1.550;305.97
2021-03-10 09:20:13.861;Dn;1.551;305.77
2021-03-10 09:20:14.056;Dn;1.559;302.73
2021-03-10 09:20:14.290;Dn;1.567;299.6
2021-03-10 09:20:14.523;Dn;1.575;296.5
2021-03-10 09:20:14.637;Dn;1.577;295.7
2021-03-10 09:20:14.723;Dn;1.584;293.23
2021-03-10 09:20:14.956;Dn;1.592;290.13
2021-03-10 09:20:15.192;Dn;1.601;287
2021-03-10 09:20:15.456;Dn;1.608;284.13
2021-03-10 09:20:16.174;Dn;1.609;283.7
2021-03-10 09:20:16.294;Dn;1.638;273.03
2021-03-10 09:20:16.395;Dn;1.644;270.77
2021-03-10 09:20:16.576;Dn;1.652;267.63
2021-03-10 09:20:16.819;Dn;1.661;264.57
2021-03-10 09:20:17.024;Dn;1.669;261.47
2021-03-10 09:20:17.135;Dn;1.669;261.4
2021-03-10 09:20:17.269;Dn;1.677;258.33
2021-03-10 09:20:17.534;Dn;1.686;255.07
2021-03-10 09:20:17.712;Dn;1.694;252.03
2021-03-10 09:20:17.886;Dn;1.699;250.27
2021-03-10 09:20:17.952;Dn;1.702;249
2021-03-10 09:20:18.101;Dn;1.710;245.97
2021-03-10 09:20:18.318;Dn;1.719;242.83
2021-03-10 09:20:18.544;Dn;1.727;239.73
2021-03-10 09:20:18.734;Dn;1.731;238
2021-03-10 09:20:18.801;Dn;1.735;236.67
2021-03-10 09:20:18.967;Dn;1.743;233.63
2021-03-10 09:20:19.202;Dn;1.752;230.37
2021-03-10 09:20:19.408;Dn;1.760;227.3
2021-03-10 09:20:19.535;Dn;1.762;226.6
2021-03-10 09:20:19.634;Dn;1.769;224.07
2021-03-10 09:20:19.856;Dn;1.777;221.03
2021-03-10 09:20:20.079;Dn;1.785;217.93
2021-03-10 09:20:20.256;Dn;1.794;214.63
2021-03-10 09:20:20.366;Dn;1.794;214.57
2021-03-10 09:20:20.705;Dn;1.802;211.53
2021-03-10 09:20:21.135;Dn;1.808;209.43
2021-03-10 09:20:21.282;Dn;1.810;208.43
2021-03-10 09:20:21.967;Dn;1.814;207.2
2021-03-10 09:20:22.384;Dn;1.818;205.37
2021-03-10 09:20:22.564;Dn;1.827;202.13
2021-03-10 09:20:22.798;Dn;1.835;199.27
2021-03-10 09:20:22.830;Dn;1.838;198.2
2021-03-10 09:20:23.088;Dn;1.846;195
2021-03-10 09:20:23.429;Dn;1.854;191.87
2021-03-10 09:20:23.563;Dn;1.855;191.8
2021-03-10 09:20:24.257;Dn;1.865;187.87
2021-03-10 09:20:24.398;Dn;1.871;185.57
2021-03-10 09:20:24.447;Dn;1.874;184.63
2021-03-10 09:20:24.784;Dn;1.883;181.07
2021-03-10 09:20:25.198;Dn;1.889;178.83
2021-03-10 09:21:09.184;Dn;1.892;692.1
2021-03-10 09:21:09.392;Dn;1.894;632.63
2021-03-10 09:21:09.903;Dn;1.900;630.43
2021-03-10 09:21:10.082;Dn;1.902;629.53
2021-03-10 09:21:10.686;Dn;1.909;627.1
2021-03-10 09:21:10.799;Dn;1.910;626.37
2021-03-10 09:21:11.266;Dn;1.919;623.3
2021-03-10 09:21:11.502;Dn;1.924;621.37
2021-03-10 09:21:11.550;Dn;1.927;620.23
2021-03-10 09:21:11.833;Dn;1.935;617.13
2021-03-10 09:21:12.031;Dn;1.943;614.07
2021-03-10 09:21:12.337;Dn;1.950;611.7
2021-03-10 09:21:13.022;Dn;1.956;609.4
2021-03-10 09:21:13.152;Dn;1.962;607.2
2021-03-10 09:21:13.229;Dn;1.964;606.37
2021-03-10 09:21:13.630;Dn;1.972;603.13
2021-03-10 09:21:13.923;Dn;1.978;601.23
2021-03-10 09:21:13.998;Dn;1.981;600.03
2021-03-10 09:21:14.324;Dn;1.989;596.93
2021-03-10 09:21:14.766;Dn;1.996;594.3
2021-03-10 09:21:14.800;Dn;1.998;593.43
2021-03-10 09:21:15.041;Dn;2.007;590.37
2021-03-10 09:21:15.328;Dn;2.015;587.33
2021-03-10 09:21:15.578;Dn;2.021;584.97
2021-03-10 09:21:15.729;Dn;2.024;583.97
2021-03-10 09:21:16.030;Dn;2.032;580.83
2021-03-10 09:21:16.331;Dn;2.040;577.63
2021-03-10 09:21:16.394;Dn;2.042;577.17
2021-03-10 09:21:16.610;Dn;2.049;574.43
2021-03-10 09:21:16.926;Dn;2.057;571.3
2021-03-10 09:21:17.199;Dn;2.060;570.2
2021-03-10 09:21:17.358;Dn;2.066;568.23
2021-03-10 09:21:17.664;Dn;2.074;564.93
2021-03-10 09:21:17.935;Dn;2.083;561.77
2021-03-10 09:21:17.992;Dn;2.086;560.67
2021-03-10 09:21:18.192;Dn;2.093;558.07
2021-03-10 09:21:18.448;Dn;2.101;555.03
2021-03-10 09:21:18.692;Dn;2.109;551.9
2021-03-10 09:21:18.815;Dn;2.112;550.83
2021-03-10 09:21:18.957;Dn;2.118;548.73
